# ★★出どころは 行ごと★★ … ★下の 「出どころ」の 列を 見て ください★
#   ★実 Excel★ … `kansuu46` の 紙の 組で 押した 行★★正しいかまで 言えます★★
#   ★借り物★   … 紙が 無いので 17通りの 決め打ちで 押した 行★言えるのは「外す前と 同じか」だけ★
#   ★形だけ★   … ★毎回 変わる★ので 答えを 焼いて いない 行（乱数／外へ 出る）
#   ★実 Excel(環境)★ … CELL／INFO★裸の 台では 誤りが 正しい 事も 在る★⇒★違っても「合わない」と 数えて いません★
# ★取った 日★ … 2026-09-15 ／ ★取った 道★ … docs/measured/osu-86-karimono-no-ima.mjs
# ★使い方★ … ★外した 後に これと 突き合わせて「外す前と 同じか」を 見る★
# ★言えない 事★ … ★正しいか★（実 Excel の 答えは docs/measured/kansuu46/ が 持つ・86個中 66個）
# ★★材料の 指紋★★ … ★この 紙は 下の 本を 読んで 取りました★
#   ★下の どれか 1つでも 変わったら この 紙は 古い★＝`tests/kami-no-zairyou.test.mjs` が 赤に します
#   ★「取った日」は「走らせた 証し」では ありません★（2026-09-15 に 実際に 起きた）
# ★材料★	docs/measured/honban-no-michi.mjs	471022e7c9aad377
# ★材料★	docs/measured/kansuu46-no-dodai.mjs	ac76195a0c8e6d70
# ★材料★	docs/measured/osu-86-karimono-no-ima.mjs	dc7bd9cc0cf03214
# ★材料★	docs/measured/osu-kobore-zenmasu.mjs	178a8e6fb09ac172
# ★材料★	docs/measured/zairyou-no-yubimon.mjs	36cf1a2607f2534c
# ★材料★	exally-formula.js	84b73498a553ea58
# ★材料★	hyperformula.full.min.js	6685699641037e65
# ★材料★	lib/bahttext.js	7183ec97cae67895
# ★材料★	lib/bessel.js	94e0e2f531ef165f
# ★材料★	lib/formula-cell-plug.js	be6c9d764d9bb11d
# ★材料★	lib/formula-cell.js	29b49e8dd5616b53
# ★材料★	lib/formula-complex-plug.js	906c8b26d062cf31
# ★材料★	lib/formula-complex.js	b4f4f02d3c362dc1
# ★材料★	lib/formula-extra-plug.js	459b42905c38e161
# ★材料★	lib/formula-extra.js	59bd8b027f98d14b
# ★材料★	lib/formula-filterxml-plug.js	75d4d7e80636ca46
# ★材料★	lib/formula-filterxml.js	4c0cef3922adef0d
# ★材料★	lib/formula-kane-plug.js	4efd5b56625781db
# ★材料★	lib/formula-kane.js	05303fa02d332390
# ★材料★	lib/formula-nokori-plug.js	61d97d629c7cf436
# ★材料★	lib/formula-nokori.js	be5edea8405bddb8
# ★材料★	lib/formula-soto-plug.js	b93486fb422fe583
# ★材料★	lib/formula-soto.js	b3ff67ad7dc3a3e5
# ★材料★	lib/formula-yosoku-plug.js	7b458111718fc18f
# ★材料★	lib/formula-yosoku.js	4a9b28e27b73421d
# ★材料★	lib/shiki-afure.js	bdd4210548da3ff1
# ★材料★	lib/shiki-basho.js	37b6c08630fe1aad
# ★材料★	lib/shiki-hyou.js	f57c6e45657a13c6
# ★材料★	lib/shiki-kansuu.js	2ba540f722870def
# ★材料★	lib/shiki-katachi.js	26e618a2a4f3f211
# ★材料★	lib/shiki-keisan.js	6d1100a401e9744e
# ★材料★	lib/shiki-kiru.js	21ea4c9458b0adc3
# ★材料★	lib/shiki-sansho.js	3aecc5db32732d8d
# ★材料★	lib/shiki-tsunagi.js	f5d0d6b50227edd3
# ★材料★	lib/shoshiki.js	01ef4406e431ad65
# ★材料★	lib/tanni-hyou.js	25c4010a081e1bc6
関数	式または引数の組	★出どころ★	道	出た字	実 Excel の 答え	判	紙
CELL	=CELL("color",A18)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A18)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A19)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A19)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A19)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A20)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A20)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A20)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A21)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A21)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A21)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A22)	★実 Excel(環境)★	エンジン	G	F2	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A22)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A22)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A23)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A23)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A23)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A24)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A24)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A24)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A25)	★実 Excel(環境)★	エンジン	G	F0	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A25)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A25)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A26)	★実 Excel(環境)★	エンジン	G	F0	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A26)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A26)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A27)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell5-2026-09-07.tsv
CELL	=CELL("color",A27)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("parentheses",A27)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell5-2026-09-07.tsv
CELL	=CELL("format",A1)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A2)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A3)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A4)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A5)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A6)	★実 Excel(環境)★	エンジン	G	D3	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A7)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A8)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A9)	★実 Excel(環境)★	エンジン	G	D8	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A10)	★実 Excel(環境)★	エンジン	G	G	合う	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A11)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A12)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A13)	★実 Excel(環境)★	エンジン	G	D1	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A14)	★実 Excel(環境)★	エンジン	G	D3	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A15)	★実 Excel(環境)★	エンジン	G	D2	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A16)	★実 Excel(環境)★	エンジン	G	D2	★環境に 依る＝数えない★	golden-cell6-2026-09-07.tsv
CELL	=CELL("format",A1)	★実 Excel(環境)★	エンジン	G	C0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A1)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A1)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A2)	★実 Excel(環境)★	エンジン	G	C0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A2)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A2)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A3)	★実 Excel(環境)★	エンジン	G	C0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A3)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A3)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A4)	★実 Excel(環境)★	エンジン	G	C0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A4)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A4)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A5)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A5)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A5)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A6)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A6)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A6)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A7)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A7)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A7)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A8)	★実 Excel(環境)★	エンジン	G	,0	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A8)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A8)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A9)	★実 Excel(環境)★	エンジン	G	C2	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A9)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A9)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A10)	★実 Excel(環境)★	エンジン	G	C0-	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A10)	★実 Excel(環境)★	エンジン	0	1	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A10)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A11)	★実 Excel(環境)★	エンジン	G	P2-	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A11)	★実 Excel(環境)★	エンジン	0	1	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A11)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("format",A12)	★実 Excel(環境)★	エンジン	G	,1-	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("color",A12)	★実 Excel(環境)★	エンジン	0	1	★環境に 依る＝数えない★	golden-cell7-2026-09-07.tsv
CELL	=CELL("parentheses",A12)	★実 Excel(環境)★	エンジン	0	0	合う	golden-cell7-2026-09-07.tsv
CELL	=CELL("row",B7)	★実 Excel(環境)★	エンジン	7	7	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("col",C2)	★実 Excel(環境)★	エンジン	3	3	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("address",B7)	★実 Excel(環境)★	エンジン	$B$7	$B$7	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("width",B7)	★実 Excel(環境)★	エンジン	8	8	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("type",B7)	★実 Excel(環境)★	エンジン	b	b	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("prefix",B7)	★実 Excel(環境)★	エンジン			★紙に 正が 無い★	golden-yosoku-2026-09-07.tsv
CELL	=CELL("protect",B7)	★実 Excel(環境)★	エンジン	1	1	合う	golden-yosoku-2026-09-07.tsv
CELL	=CELL("format",B7)	★実 Excel(環境)★	エンジン	G	G	合う	golden-yosoku-2026-09-07.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,-2)	★実 Excel★	エンジン	1	1	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,-1)	★実 Excel★	エンジン	2	2	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,-0.5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,0)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,0.5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,1)	★実 Excel★	エンジン	1	1	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,1.5)	★実 Excel★	エンジン	1	1	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,2)	★実 Excel★	エンジン	2	2	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,2.5)	★実 Excel★	エンジン	2	2	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,3)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,3.5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,4)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,6)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSECOLS	=CHOOSECOLS(A1:B5,45294)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,-2)	★実 Excel★	エンジン	4	4	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,-1)	★実 Excel★	エンジン	5	5	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,-0.5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,0)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,0.5)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,1)	★実 Excel★	エンジン	1	1	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,1.5)	★実 Excel★	エンジン	1	1	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,2)	★実 Excel★	エンジン	2	2	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,2.5)	★実 Excel★	エンジン	2	2	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,3)	★実 Excel★	エンジン	3	3	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,3.5)	★実 Excel★	エンジン	3	3	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,4)	★実 Excel★	エンジン	4	4	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,5)	★実 Excel★	エンジン	5	5	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,6)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CHOOSEROWS	=CHOOSEROWS(A1:A5,45294)	★実 Excel★	エンジン	#VALUE!	#VALUE!	合う	golden-hikisuu-mihari-2026-09-08.tsv
CONVERT	=CONVERT(1,"g","g")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"sg","g")	★実 Excel★	エンジン	14593.902937206363	14593.902937206363	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"lbm","g")	★実 Excel★	エンジン	453.59237	453.59237	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"u","g")	★実 Excel★	エンジン	1.660538782e-24	1.660538782E-24	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ozm","g")	★実 Excel★	エンジン	28.349523125	28.349523125	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"grain","g")	★実 Excel★	エンジン	0.06479891	0.06479891	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"cwt","g")	★実 Excel★	エンジン	45359.237	45359.237	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"shweight","g")	★実 Excel★	エンジン	45359.237	45359.237	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"uk_cwt","g")	★実 Excel★	エンジン	50802.34544	50802.34544	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"lcwt","g")	★実 Excel★	エンジン	50802.34544	50802.34544	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"hweight","g")	★実 Excel★	エンジン	50802.34544	50802.34544	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"stone","g")	★実 Excel★	エンジン	6350.29318	6350.29318	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ton","g")	★実 Excel★	エンジン	907184.74	907184.74	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"uk_ton","g")	★実 Excel★	エンジン	1016046.9088	1016046.9088	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"LTON","g")	★実 Excel★	エンジン	1016046.9088	1016046.9088	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"brton","g")	★実 Excel★	エンジン	1016046.9088	1016046.9088	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"m","m")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"mi","m")	★実 Excel★	エンジン	1609.344	1609.344	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Nmi","m")	★実 Excel★	エンジン	1852	1852	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"in","m")	★実 Excel★	エンジン	0.0254	0.0254	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ft","m")	★実 Excel★	エンジン	0.3048	0.3048	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"yd","m")	★実 Excel★	エンジン	0.9144	0.9144	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ang","m")	★実 Excel★	エンジン	1e-10	1E-10	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ell","m")	★実 Excel★	エンジン	1.143	1.143	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ly","m")	★実 Excel★	エンジン	9460730472580800	9460730472580800	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"parsec","m")	★実 Excel★	エンジン	30856775812815532	30856775812815532	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"pc","m")	★実 Excel★	エンジン	30856775812815532	30856775812815532	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"survey_mi","m")	★実 Excel★	エンジン	1609.3472186944373	1609.3472186944373	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Picapt","m")	★実 Excel★	エンジン	0.0003527777777777778	0.0003527777777777778	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Pica","m")	★実 Excel★	エンジン	0.0003527777777777778	0.0003527777777777778	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"pica","m")	★実 Excel★	エンジン	0.004233333333333334	0.004233333333333334	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"yr","sec")	★実 Excel★	エンジン	31557600	31557600	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"day","sec")	★実 Excel★	エンジン	86400	86400	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"d","sec")	★実 Excel★	エンジン	86400	86400	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"hr","sec")	★実 Excel★	エンジン	3600	3600	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"mn","sec")	★実 Excel★	エンジン	60	60	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"min","sec")	★実 Excel★	エンジン	60	60	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"sec","sec")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"s","sec")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Pa","Pa")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"p","Pa")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"atm","Pa")	★実 Excel★	エンジン	101325	101325	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"at","Pa")	★実 Excel★	エンジン	101325	101325	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"mmHg","Pa")	★実 Excel★	エンジン	133.322	133.322	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"psi","Pa")	★実 Excel★	エンジン	6894.757293168362	6894.757293168362	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Torr","Pa")	★実 Excel★	エンジン	133.32236842105263	133.32236842105263	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"N","N")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"dyn","N")	★実 Excel★	エンジン	0.00001	1E-05	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"dy","N")	★実 Excel★	エンジン	0.00001	1E-05	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"lbf","N")	★実 Excel★	エンジン	4.4482216152605005	4.4482216152605005	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"pond","N")	★実 Excel★	エンジン	0.00980665	0.00980665	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"J","J")	★実 Excel★	エンジン	1	1	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"e","J")	★実 Excel★	エンジン	1e-7	1E-07	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"c","J")	★実 Excel★	エンジン	4.184	4.184	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"cal","J")	★実 Excel★	エンジン	4.1868	4.1868	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"eV","J")	★実 Excel★	エンジン	1.602176487e-19	1.602176487E-19	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"ev","J")	★実 Excel★	エンジン	1.602176487e-19	1.602176487E-19	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"HPh","J")	★実 Excel★	エンジン	2684519.537696173	2684519.537696173	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"hh","J")	★実 Excel★	エンジン	2684519.537696173	2684519.537696173	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"Wh","J")	★実 Excel★	エンジン	3600	3600	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"wh","J")	★実 Excel★	エンジン	3600	3600	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"flb","J")	★実 Excel★	エンジン	1.3558179483314003	1.3558179483314003	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"BTU","J")	★実 Excel★	エンジン	1055.05585262	1055.05585262	合う	golden-convert-2026-09-07.tsv
CONVERT	=CONVERT(1,"btu","J")	★実 Excel★	エンジン	1055.05585262	1055.05585262	合う	golden-convert-2026-09-07.tsv
